33057,ניתוח מערכות ממוחשבות,151002.01.5780.47, גלר ברוך,ג,17:00,18:30,,,פרוייקט-במ"מ,0/16,פעם בשבועיים שעתיים
33057,ניתוח מערכות ממוחשבות,151002.01.5780.48, דיין דוד,ג,18:45,20:15,,,פרוייקט-במ"מ,0/16,פעם בשבועיים שעתיים
33057,ניתוח מערכות ממוחשבות,151002.01.5780.49, דיין דוד,ג,18:45,20:15,,,פרוייקט-במ"מ,0/16,פעם בשבועיים שעתיים
32865,תכון תכנה להנדסה,151016.10.5780.01, גולן שחר,ב,14:30,17:00,,,שעור,0/--,
32865,תכון תכנה להנדסה,151016.10.5780.41, קנול רפאל,ד,13:00,14:30,,,פרוייקט-במ"מ,0/14,
33058,תכון תכנה להנדסה,151016.01.5780.01, גולן שחר,ג,17:00,19:30,,,שעור,0/85,
33058,תכון תכנה להנדסה,151016.01.5780.02, גולן שחר,ג,14:30,17:00,,,שעור,0/85,
33058,תכון תכנה להנדסה,151016.01.5780.41, לויאן יהונתן,ד,16:15,17:45,,,פרוייקט-במ"מ,0/14,
33058,תכון תכנה להנדסה,151016.01.5780.42, קדרון דוד,ב,18:00,19:30,,,פרוייקט-במ"מ,0/14,
33058,תכון תכנה להנדסה,151016.01.5780.43, קדרון דוד,ד,16:15,17:45,,,פרוייקט-במ"מ,0/14,
33058,תכון תכנה להנדסה,151016.01.5780.44, קדרון דוד,ה,14:30,16:00,,,פרוייקט-במ"מ,0/14,
33058,תכון תכנה להנדסה,151016.01.5780.46, קנול רפאל,ג,17:00,18:45,,,פרוייקט-במ"מ,0/14,
33058,תכון תכנה להנדסה,151016.01.5780.47, קנול רפאל,ד,14:30,16:00,,,פרוייקט-במ"מ,0/14,
33058,תכון תכנה להנדסה,151016.01.5780.48, קנול רפאל,ד,16:15,17:45,,,פרוייקט-במ"מ,0/14,
33058,תכון תכנה להנדסה,151016.01.5780.49, קדרון דוד,ד,14:30,16:00,,,פרוייקט-במ"מ,0/14,
33060,מבנה המחשב,151101.01.5780.01, וינמן שמואל,ד,14:30,17:00,,,שעור,0/70,
33060,מבנה המחשב,151101.01.5780.02, וינמן שמואל,ג,17:00,19:30,,,שעור,0/70,
33310,מבנה המחשב,151101.10.5780.01, דנציג נחום,ד,18:00,20:30,,,שעור,0/--,
34256,מבנה המחשב,151101.71.5780.01, אליעזר אורן,ד,11:30,14:15,,,שעור,0/--,
34256,מבנה המחשב,151101.71.5780.02, מחלוף רוני חיים,ד,11:30,14:15,,,שעור,0/--,
33061,מערכות הפעלה,151111.01.5780.01, מוגהץ דרור,ד,17:00,19:30,,,שעור,0/80,
33061,מערכות הפעלה,151111.01.5780.02, טרייסטמן אברהם,ד,17:00,19:30,,,שעור,0/80,
33061,מערכות הפעלה,151111.01.5780.41, ברזילי יעקב,ג,16:15,17:45,,,פרוייקט-במ"מ,0/20,
33061,מערכות הפעלה,151111.01.5780.42, ברזילי יעקב,ג,18:00,19:30,,,פרוייקט-במ"מ,0/20,
